,Date,Open,High,Low,Close,Adj. Close,Change,Volume
310,2016-08-30,383,383,383,400,383,-,-
311,2016-08-29,383,383,383,400,383,-,-
312,2016-08-26,383,383,383,400,383,-,-
313,2016-08-25,383,383,383,400,383,-,-
314,2016-08-24,383,383,383,400,383,-,-
315,2016-08-23,383,383,383,400,383,-,-
316,2016-08-22,383,383,383,400,383,-,-
317,2016-08-19,383,383,383,400,383,-,-
318,2016-08-18,383,383,383,400,383,-,-
319,2016-08-17,383,383,383,400,383,-,-
320,2016-08-16,383,383,383,400,383,-,-
321,2016-08-15,383,383,383,400,383,-,-
322,2016-08-12,383,383,383,400,383,-,-
323,2016-08-11,383,383,383,400,383,-,-
324,2016-08-10,383,383,383,400,383,-,-
325,2016-08-09,383,383,383,400,383,-,-
326,2016-08-05,383,383,383,400,383,-,-
327,2016-08-04,383,383,383,400,383,-,-
328,2016-08-03,383,383,383,400,383,-,-
329,2016-08-02,383,383,383,400,383,-,-
330,2016-08-01,383,383,383,400,383,-,-
331,2016-07-29,383,383,383,400,383,-,-
332,2016-07-28,383,383,383,400,383,-,-
333,2016-07-27,383,383,383,400,383,-,-
334,2016-07-26,383,383,383,400,383,-,-
335,2016-07-25,383,383,383,400,383,-,-
336,2016-07-22,383,383,383,400,383,-,-
337,2016-07-21,383,383,383,400,383,-,-
338,2016-07-20,383,383,383,400,383,-,-
339,2016-07-19,383,383,383,400,383,-,-
340,2016-07-18,383,383,383,400,383,-,-
341,2016-07-15,383,383,383,400,383,-,-
342,2016-07-14,383,383,383,400,383,-,-
343,2016-07-13,383,383,383,400,383,-,-
344,2016-07-12,383,383,383,400,383,-,-
345,2016-07-11,383,383,383,400,383,-,-
346,2016-07-08,383,383,383,400,383,-,-
347,2016-07-05,383,383,383,400,383,-,-
348,2016-07-04,383,383,383,400,383,-,-
349,2016-07-01,383,383,383,400,383,-,-
350,2016-06-30,383,383,383,400,383,-,-
351,2016-06-29,383,383,383,400,383,-,-
352,2016-06-28,383,383,383,400,383,-,-
353,2016-06-27,383,383,383,400,383,-,-
354,2016-06-24,383,383,383,400,383,-,-
355,2016-06-23,383,383,383,400,383,-,-
356,2016-06-22,383,383,383,400,383,-,-
357,2016-06-21,383,383,383,400,383,-,-
358,2016-06-20,383,383,383,400,383,-,-
359,2016-06-17,383,383,383,400,383,-,-
360,2016-06-16,383,400,400,400,383,-,70
361,2016-06-15,383,383,383,400,383,-,-
